"","date","country","credit","gdp","inf","stock","yield","global_factor","fin_factor","iv1","iv2","q","year","NFCI","EPU","USRECD","USUN"
"688",2011-10-01,"Austria",3.05642881514473,84.2699966430664,94.0921630859375,81.43871,NA,5.65907586852205,2.52471916727348,2.14004273983529,-0.980582768705555,"4","2011",0.0353492307692308,171.825653076172,0,1.0228449938164
"689",2012-01-01,"Austria",3.05469292927366,85.0039978027344,94.3921356201172,90.12074,NA,-1.48451194045271,2.72752086709902,3.05134941547491,-1.05460817678853,"1","2012",-0.26319,155.15891011556,0,0.87536590547514
"690",2012-04-01,"Austria",3.03550566699382,84.4570007324219,95.558708190918,85.41383,NA,5.76634665717233,2.19849551998028,0.0433040669131782,2.7490098918453,"2","2012",-0.251139230769231,163.256413777669,0,0.83400708950812
"691",2012-07-01,"Austria",3.04574982493822,84.552001953125,95.7586898803711,86.69198,NA,1.56364024509744,2.59720242504613,-0.304505762920129,-0.467820163185981,"3","2012",-0.342321538461538,170.836736043294,0,0.76377566513692
"692",2012-10-01,"Austria",2.99672463465183,84.484001159668,96.7252731323242,93.73067,NA,0.731396819245121,2.15054175272274,1.05766518236391,-0.356004494232155,"4","2012",-0.493663846153846,182.086766560872,0,0.736979657941883
"693",2013-01-01,"Austria",2.98730013946949,84.0690002441406,96.7586059570312,100.7893,NA,-1.72444350134818,1.57137620304131,1.42233896429826,-1.66103144359202,"1","2013",-0.578860769230769,132.37607828776,0,0.748422696606916
"694",2013-04-01,"Austria",2.95826282263188,84.4990005493164,97.6251983642578,98.51075,NA,0.765939831604856,2.22905861732244,0.989121603232517,2.79018767696729,"2","2013",-0.620344615384615,112.543718973796,0,0.75812972329198
"695",2013-07-01,"Austria",2.98040224737654,84.681999206543,97.4918746948242,98.33917,NA,-0.782652636724104,0.426033674750232,1.736495670497,-2.08526075163812,"3","2013",-0.591283846153846,113.737454732259,0,0.787317533936184
"696",2013-10-01,"Austria",2.9448263386256,85.0960006713867,98.2251510620117,103.5622,NA,-0.959030563691085,1.19719365574988,2.66051786252289,0.150559139288382,"4","2013",-0.7123,121.843503316243,0,0.758643136741905
"697",2014-01-01,"Austria",2.9433074000272,85.0869979858398,98.2918090820312,104.9466,NA,0.0339773958947421,2.05915632641885,1.18965278009233,0.767840788347839,"1","2014",-0.743131538461538,91.9845581054688,0,0.76087071304517
"698",2014-04-01,"Austria",2.92704590169828,85.0859985351562,99.3250579833984,102.9942,NA,0.226007379228088,2.67630614179766,3.59972526486157,-0.456005728419111,"2","2014",-0.759422307692308,87.5059611002604,0,0.756041426255259
"699",2014-07-01,"Austria",2.96073418232426,85.2730026245117,99.1250762939453,97.44682,NA,2.33027982905169,1.95027987236119,1.85320477144426,1.50645486356724,"3","2014",-0.728474615384615,77.4146575927734,0,0.805269188356821
"700",2014-10-01,"Austria",2.84646346943633,85.5100021362305,99.6250305175781,91.16869,NA,3.35998136405486,1.6604786309258,1.82708958978495,5.68937080574784,"4","2014",-0.629014615384615,91.3180618286133,0,0.786218727481616
"701",2015-01-01,"Austria",2.89634528749991,85.4280014038086,99.1584091186523,97.19886,NA,-1.39707563319851,1.39724813054914,0.227724060061249,5.8458438544998,"1","2015",-0.516476153846154,107.56616973877,0,0.788757182501785
"702",2015-04-01,"Austria",2.85627577700871,85.9820022583008,100.358306884766,105.1303,NA,-1.93335317264949,1.69207717769847,0.309012555151739,-3.83230487189192,"2","2015",-0.576313076923077,106.538513183594,0,0.779999251533645
"703",2015-07-01,"Austria",2.88521553196708,86.3980026245117,100.091659545898,98.36581,NA,5.08473889419961,0.492911672773235,1.26327742405032,2.78541205810753,"3","2015",-0.48948,122.445142110189,0,0.853433444763882
"704",2015-10-01,"Austria",2.87605616826739,86.4769973754883,100.391639709473,99.30507,NA,2.91535601775352,0.730733153098977,-1.17703526311637,4.30394773621377,"4","2015",-0.46601,98.1123530069987,0,0.876736614466324
"705",2016-01-01,"Austria",2.89049720644126,87.1849975585938,100.124992370605,91.81735,NA,5.58892569427635,0.855280276436995,-0.885333449298932,0.717048670121627,"1","2016",-0.348880769230769,112.61018371582,0,0.864843251038889
"706",2016-04-01,"Austria",2.87495872526691,87.5419998168945,100.924926757812,94.77222,NA,0.00603263934559486,2.40652146510843,-1.32845328065586,-3.70520556639105,"2","2016",-0.406505384615385,109.640576680501,0,0.782991731440242
"707",2016-07-01,"Austria",2.89843589680899,88.0070037841797,100.791603088379,96.09869,NA,1.40714291798397,1.80836753835711,-0.929564096325562,1.48663323349079,"3","2016",-0.391437857142857,97.8675028483073,0,0.772294233532771
"708",2016-10-01,"Austria",2.87615028888988,88.8239974975586,101.72486114502,105.1413,NA,-0.64944965561039,-0.489997454913421,-0.226525126316741,-0.423357946134365,"4","2016",-0.451888461538462,125.682568868001,0,0.795155914018218
"709",2017-01-01,"Austria",2.87539441529599,89.1880035400391,102.158157348633,116.4869,NA,-2.45454278663805,1.25212531813049,0.208411717854199,-1.3278779911047,"1","2017",-0.525904615384615,129.325724283854,0,0.699494386103921
"710",2017-04-01,"Austria",2.87472936193594,89.9420013427734,102.891426086426,127.695,NA,-1.11723620228313,1.58352402673613,0.687138170399844,2.60824206770253,"2","2017",-0.569998461538462,108.166842142741,0,0.672673111669804
"711",2017-07-01,"Austria",2.90905728028237,90.6190032958984,102.95809173584,134.6449,NA,1.04036321819665,0.787614231770233,-0.911804392987003,0.733995903731826,"3","2017",-0.622690769230769,105.560872395833,0,0.693741263079249
"712",2017-10-01,"Austria",2.92355546579242,91.0449981689453,103.9580078125,140.2761,NA,-0.684072394714351,1.11991730908046,1.36147872448118,-3.16914528700183,"4","2017",-0.670416153846154,102.715799967448,0,0.709203028168074
"713",2018-01-01,"Austria",2.94532232182999,91.7699966430664,103.991333007812,145.0345,NA,1.51173289129039,0.711535878437584,0.419631059276659,0.325334451968242,"1","2018",-0.60666,117.997767130534,0,0.748505098410224
"714",2018-04-01,"Austria",2.95456451474352,92.0080032348633,104.891258239746,142.2679,NA,1.48743206133896,1.34451226687132,0.879569661810773,-0.739355645889113,"2","2018",-0.565928461538462,113.925926208496,0,0.781454160783295
"715",2018-07-01,"Austria",2.99337464287287,92.2839965820312,105.157905578613,140.0825,NA,2.44706379059153,1.3162393516685,0.244118959820404,1.63000684086373,"3","2018",-0.617619230769231,111.627360026042,0,0.884713172566829
"716",2018-10-01,"Austria",3.00685322845144,93.0429992675781,106.157821655273,130.3532,NA,6.50267309270478,0.78911686020216,-1.68002996995243,2.07075396294792,"4","2018",-0.558875384615385,136.007741292318,0,1.08635061353126
"717",2019-01-01,"Austria",3.05660631538622,93.7109985351562,105.79118347168,127.7358,NA,1.57774447656418,1.06943997853374,-1.64681343625726,4.5065857020944,"1","2019",-0.581662307692308,149.393343607585,0,1.07699364095511
"718",2019-04-01,"Austria",3.07451532559472,93.6429977416992,106.657783508301,131.0658,NA,-0.367669937847991,2.31354737515462,-0.421024726282031,-3.00096027543056,"2","2019",-0.637505384615385,123.797411600749,0,1.05478812346933
"719",2019-07-01,"Austria",3.12299856605999,93.6569976806641,106.624450683594,128.1057,NA,3.29801180601635,1.3641291901344,-1.56539564672799,2.83263109413242,"3","2019",-0.58929,158.265975952148,0,1.02174265089144
"720",2019-10-01,"Austria",3.11822380279936,93.6699981689453,107.557708740234,133.2967,NA,0.337411386453217,1.01327491471453,-2.55828049442087,-0.160561297920996,"4","2019",-0.582396153846154,131.235387166341,0,1.05990963848044
"721",1960-01-01,"Belgium",0.211656415600635,23.5680732727051,14.3372735977173,7.91996532319389,5.37365055113589,-2.36175979964734,-1.48599200745431,-0.746166437681793,1.19929146223823,"1","1960",NA,NA,NA,NA
"722",1960-04-01,"Belgium",0.210472583422209,23.7623043060303,14.3009347915649,7.63021049429657,5.36348601731688,-2.62375661333905,-1.51902442119953,-2.36727182545497,2.67005884069667,"2","1960",NA,NA,NA,NA
"723",1960-07-01,"Belgium",0.214693475927285,24.1462345123291,14.2778100967407,8.13728144486693,5.8412180903571,-4.07377503436703,-1.99769995195509,-7.7881629067821,1.83890145686685,"3","1960",NA,NA,NA,0.898235748568207
"724",1960-10-01,"Belgium",0.232318548404503,24.2308654785156,14.3603982925415,7.63021049429657,5.9801337247014,-0.253734808556733,-3.72544893350832,-10.178036898628,1.28291588935076,"4","1960",NA,NA,NA,0.880381383539414
"725",1961-01-01,"Belgium",0.225046270698684,24.2030353546143,14.3868265151978,7.89581908745247,6.06483885082876,-3.38849103496322,-1.41717007601717,-9.00217058376853,0.990546867082768,"1","1961",NA,NA,NA,0.866780183863636
"726",1961-04-01,"Belgium",0.236326757178921,25.1469879150391,14.4033441543579,8.81337604562738,6.02079185997745,-3.97930782669736,-1.313232563637,-1.5913414997409,-2.62222964070474,"2","1961",NA,NA,NA,0.827043834230171
"727",1961-07-01,"Belgium",0.238629966802612,25.4637794494629,14.5222702026367,8.54776745247149,5.94625228412249,0.807476276700011,-2.17058880305413,3.31939829628881,-3.55292274460213,"3","1961",NA,NA,NA,0.809740187854467
"728",1961-10-01,"Belgium",0.263937567256685,25.7396659851074,14.5057525634766,8.42703627376426,5.8412180903571,-0.674692194613702,-2.49315201655254,5.66973886576443,-1.07903078860503,"4","1961",NA,NA,NA,0.828428249915728
"729",1962-01-01,"Belgium",0.27205256025014,26.0531425476074,14.5255737304688,8.76508357414448,5.56338783812188,-2.17570267906817,-0.508079970938373,4.61299320678637,-0.47119760632983,"1","1962",NA,NA,NA,0.889046878657577
"730",1962-04-01,"Belgium",0.275714589087202,26.3837585449219,14.7568206787109,8.49947498098859,5.31605118734369,2.66158499429278,-1.16157054433102,2.90174991194686,2.2412008970918,"2","1962",NA,NA,NA,1.04513322757718
"731",1962-07-01,"Belgium",0.291750576719247,26.7402057647705,14.6841430664062,8.18557391634979,5.07210237568739,2.47872126283085,-2.78420332656722,-0.738432162553683,0.0954873991525521,"3","1962",NA,NA,NA,1.01841384800697
"732",1962-10-01,"Belgium",0.317320671488247,26.7068767547607,14.6841430664062,7.84752661596956,5.09920813802255,0.674506121025466,-2.36480578835436,-0.195868818776405,1.1619894599682,"4","1962",NA,NA,NA,0.990355532901204
"733",1963-01-01,"Belgium",0.319795333184306,26.7840042114258,14.8592290878296,7.9682577946768,4.82815356403108,-1.91308918989901,1.06425210354659,-1.11836852328662,0.283483011274756,"1","1963",NA,NA,NA,0.847854725487822
"734",1963-04-01,"Belgium",0.330198589581681,27.4832305908203,14.8757467269897,7.89581908745247,5.04160877423035,-2.8840734214833,-1.84017602204132,2.57986051325544,-1.50744859907814,"2","1963",NA,NA,NA,0.739862910355352
"735",1963-07-01,"Belgium",0.338887176540348,27.7896518707275,14.9847631454468,8.35459756653993,5.559999999,-2.55119001698033,-1.74770393096166,1.10792385894531,-0.413215564429665,"3","1963",NA,NA,NA,0.693523575063412
"736",1963-10-01,"Belgium",0.370302853060224,28.4307327270508,15.1928844451904,8.47532874524716,5.89666666566667,-1.90300116009193,-2.76724587036596,1.93331435745101,0.383450976985987,"4","1963",NA,NA,NA,0.649901098718094
"737",1964-01-01,"Belgium",0.364072129218274,29.0895004272461,15.3514537811279,8.86166851711024,6.276666666,-3.26399847380356,0.423934469667595,2.72657533447442,0.270044038264433,"1","1964",NA,NA,NA,0.616909658576451
"738",1964-04-01,"Belgium",0.379015993667553,29.3026027679443,15.4769878387451,8.66849863117872,6.439999999,-1.04547649288634,-2.29637475474151,2.83787550489352,0.652992584916032,"2","1964",NA,NA,NA,0.598738930438505
"739",1964-07-01,"Belgium",0.38337142960699,29.7174110412598,15.7346620559692,8.40289003802283,6.46666666566667,-1.08709932362484,-1.69804956321385,4.60365314464012,-0.490469203193094,"3","1964",NA,NA,NA,0.608848741336
"740",1964-10-01,"Belgium",0.39455515324127,30.131706237793,15.8502855300903,8.42703627376426,6.47333333233333,-0.314664341069851,-2.85478353998018,2.51972045607107,1.74728832004882,"4","1964",NA,NA,NA,0.633453543260148
"741",1965-01-01,"Belgium",0.392914753543411,30.3284378051758,15.9791221618652,8.49947498098859,6.429999999,-0.844040498895699,0.264815876851202,5.71304575786449,-0.597102216887124,"1","1965",NA,NA,NA,0.684729653504992
"742",1965-04-01,"Belgium",0.402044574185272,30.4500827789307,16.167423248291,7.99240403041822,6.42666666566667,1.35854374620654,-1.39494679817615,5.97742065170838,-0.53747995385651,"2","1965",NA,NA,NA,0.757150191058151
"743",1965-07-01,"Belgium",0.415775743833789,30.4561634063721,16.3292961120605,7.82338038022814,6.40666666566667,1.6757239629954,-1.36818074415667,4.7912353134805,1.69395804108569,"3","1965",NA,NA,NA,0.767078077139638
"744",1965-10-01,"Belgium",0.430587681464332,31.1255569458008,16.4680423736572,7.53362555133081,6.483333333,-0.205675685797864,-3.07873730804284,6.01019015210404,-0.435214258961067,"4","1965",NA,NA,NA,0.769444340912359
"745",1966-01-01,"Belgium",0.430296134465505,31.147777557373,16.6794681549072,7.48533307984791,6.49333333266667,-1.88155725418826,0.372731700152022,6.20880131895224,0.502226850090356,"1","1966",NA,NA,NA,0.810222713735031
"746",1966-04-01,"Belgium",0.441909261974873,31.3297653198242,16.9933032989502,6.95411589353612,6.589999999,0.793988753560609,-1.75832282123151,3.90165286805905,2.44311018721186,"2","1966",NA,NA,NA,0.904099853697299
"747",1966-07-01,"Belgium",0.467451543436294,31.6140117645264,16.9338397979736,6.32631376425857,6.699999999,3.52273924814514,-2.55793286807521,2.43340447653682,2.8759888482307,"3","1966",NA,NA,NA,0.935756751433019
"748",1966-10-01,"Belgium",0.497592394935402,31.9031791687012,17.0461597442627,5.81924281368821,6.719999999,2.47781424753359,-2.2215538457414,0.709151275026127,2.66770450115731,"4","1966",NA,NA,NA,0.925911438440639
"749",1967-01-01,"Belgium",0.504282697964684,32.273853302002,17.1617813110352,5.96412022813687,6.756666666,-0.626935014915319,0.735171395685618,-2.1973476325676,5.08776718766008,"1","1967",NA,NA,NA,0.942025269963396
"750",1967-04-01,"Belgium",0.513052030723998,32.424991607666,17.3963317871094,6.37460623574143,6.76666666566667,-0.664830094993892,-1.37867217460356,-0.567876208586607,1.65867242697451,"2","1967",NA,NA,NA,0.88483432111156
"751",1967-07-01,"Belgium",0.527371999475318,32.8162117004395,17.4491882324219,6.76094600760456,6.68333333233333,-1.70201736904759,-0.637519352859927,1.43875051144775,-0.843058491194436,"3","1967",NA,NA,NA,0.86578295759565
"752",1967-10-01,"Belgium",0.566502032554704,33.3255729675293,17.5912399291992,6.85753095057036,6.589999999,-2.3164038457833,-3.15552164639128,2.0040278751647,-0.762654095149566,"4","1967",NA,NA,NA,0.872102849813744
"753",1968-01-01,"Belgium",0.574540946677999,33.6005516052246,17.7200775146484,6.78509224334598,6.54666666566667,-2.22438960451939,0.380846179088641,3.82180087310961,-0.225240977960196,"1","1968",NA,NA,NA,0.910409371707676
"754",1968-04-01,"Belgium",0.596769788778841,34.0247230529785,17.8026657104492,7.07484707224335,6.47333333266667,-4.60317630107444,-2.11785909611606,4.26770088035802,1.2775905368949,"2","1968",NA,NA,NA,0.927298260639684
"755",1968-07-01,"Belgium",0.599801224294085,34.3844299316406,17.9281978607178,7.19557825095059,6.519999999,-3.58027885154354,-1.48600183952233,3.22600207952,0.945485268547016,"3","1968",NA,NA,NA,0.875064880546218
"756",1968-10-01,"Belgium",0.647884291929029,34.8884124755859,18.0702495574951,7.19557825095059,6.599999999,-2.94990215178201,-3.9671047359011,4.07656857799856,0.7303703079922,"4","1968",NA,NA,NA,0.895125189591624
"757",1969-01-01,"Belgium",0.665884282660601,35.3884391784668,18.2750682830811,7.53362555133081,6.70666666566667,-5.2784852198515,-0.770591070311467,2.80856833279544,1.28179800135372,"1","1969",NA,NA,NA,0.935901222625376
"758",1969-04-01,"Belgium",0.687517858826487,36.1191482543945,18.4699764251709,7.91996532319389,7.029999999,-3.65104933377496,-3.40234240730056,2.08483722494663,1.76233536037807,"2","1969",NA,NA,NA,0.998976931272821
"759",1969-07-01,"Belgium",0.675837865681378,36.6557769775391,18.6252403259277,7.7509416730038,7.249999999,0.648831162703773,-2.6119387116886,0.560165451331474,2.30102962075428,"3","1969",NA,NA,NA,1.05039352318726
"760",1969-10-01,"Belgium",0.708942628922546,37.215145111084,18.8234519958496,7.36460190114068,7.80333333233333,-2.42456896743865,-3.58442047035932,-1.07566760464058,2.10967810758403,"4","1969",NA,NA,NA,1.07061700103473
"761",1970-01-01,"Belgium",0.704044433767261,37.792366027832,19.0546989440918,7.34045566539925,7.75666666566667,-0.515440935364929,0.0691928930245824,-6.12719785708289,3.13607277066634,"1","1970",NA,NA,NA,1.12564974222725
"762",1970-04-01,"Belgium",0.738357257616734,38.4892692565918,19.2297859191895,7.17143201520911,7.729999999,2.27974995458967,-2.50790364079748,-6.88905656477466,0.0685137196775553,"2","1970",NA,NA,NA,1.19590015640046
"763",1970-07-01,"Belgium",0.737329145406573,39.1872406005859,19.35862159729,7.19557825095059,7.866666666,0.802940644672836,-0.387960739083197,-5.40327207093744,0.0164629170073358,"3","1970",NA,NA,NA,1.08344935132007
"764",1970-10-01,"Belgium",0.786864709338618,39.6015205383301,19.4544239044189,7.26801695817492,7.866666666,1.76450332318614,-1.62444387039888,-7.74827830055207,-0.504978908046752,"4","1970",NA,NA,NA,1.01459234181674
"765",1971-01-01,"Belgium",0.789391780594087,39.9715538024902,19.7253131866455,8.0165502661597,7.64333333233333,-0.635468649633405,1.37186155190951,-0.354834202685933,-2.58779842807422,"1","1971",0.7718375,NA,0,0.931987310109107
"766",1971-04-01,"Belgium",0.805368039607034,39.703010559082,19.9796848297119,8.25801262357412,7.37666666566667,-1.28245460003447,-0.853750948297098,0.662071716200883,-1.57426796644669,"2","1971",1.21375230769231,NA,0,0.88701960375894
"767",1971-07-01,"Belgium",0.807862068315843,40.4277572631836,20.2472686767578,8.45118250950568,7.249999999,-0.225104600801882,-1.04615866390809,-0.197008069853574,0.0117892177778715,"3","1971",1.52839538461538,NA,0,0.896049263965094
"768",1971-10-01,"Belgium",0.828103077624636,40.7878837585449,20.4950332641602,7.58191802281367,7.22333333233333,3.86635674799701,-2.33757571495228,1.37523275633008,1.12823657965547,"4","1971",1.46506285714286,NA,0,0.907857080015627
"769",1972-01-01,"Belgium",0.829590958680141,41.2549324035645,20.7560119628906,8.18557391634979,7.119999999,-5.43881497591019,0.302270415107949,5.60209990364872,-2.44387359827755,"1","1972",0.639143846153846,NA,0,0.832287515730731
"770",1972-04-01,"Belgium",0.853349070495449,42.0386276245117,20.9773464202881,8.83752228136881,6.99333333233333,-6.06045192570385,-2.20310318733577,3.10461541844204,1.44021911762595,"2","1972",0.105264615384615,NA,0,0.794966248501797
"771",1972-07-01,"Belgium",0.863439929311418,42.3471984863281,21.3506450653076,9.3687394676806,6.98666666566667,-3.83802402932692,-1.21465522279147,3.09483908423705,-0.823987861662028,"3","1972",0.0778915384615385,NA,0,0.819883711198715
"772",1972-10-01,"Belgium",0.894875288881761,43.7053337097168,21.7404594421387,9.61020182509507,7.06333333233333,-2.81961908107986,-3.7527325760473,7.59482837695459,-1.30953568109545,"4","1972",-0.271490769230769,NA,0,0.877065528033466
"773",1973-01-01,"Belgium",0.904202260899489,44.0724029541016,22.193042755127,10.4553200760456,7.27333333233333,-5.68235039272389,-0.91618149254561,7.95525280307684,-2.31604975099813,"1","1973",0.531522307692308,NA,0,0.973230239747112
"774",1973-04-01,"Belgium",0.929067873098986,44.5901527404785,22.4870548248291,11.1314146768061,7.319999999,-2.00818309727544,-1.70797041711999,3.17505695845729,0.129700744109841,"2","1973",1.02612153846154,NA,0,1.06020243474112
"775",1973-07-01,"Belgium",0.951773731046094,45.2308540344238,22.794282913208,10.9382447908745,7.45666666566667,-0.596636568080292,-2.2907518338601,1.1590624414874,3.58670187285649,"3","1973",1.76463307692308,NA,0,1.15809233623439
"776",1973-10-01,"Belgium",0.971037810228031,45.8205604553223,23.2534713745117,10.2138577186312,7.689999999,2.28520024516507,-2.35714990447022,1.60667112247193,1.09178148661818,"4","1973",1.89234153846154,NA,1,1.23821245200333
"777",1974-01-01,"Belgium",0.970758807409758,46.6347808837891,24.0595302581787,10.0206878326996,8.09333333266667,-1.23788806416698,0.608993758757044,-2.98409549159116,-1.61486523507002,"1","1974",0.654713076923077,NA,1,1.11185682932671
"778",1974-04-01,"Belgium",0.961173039126106,46.9902839660645,25.0704078674316,9.48947064638784,8.616666666,2.35001713872333,-1.42277316159893,-0.587932051863183,0.435720614681598,"2","1974",2.69321230769231,NA,1,1.11858313360598
"779",1974-07-01,"Belgium",0.948912027427605,46.9203872680664,26.1341400146484,8.04069650190113,8.97999999933333,8.73391618232865,-0.839873381183619,-4.22566598373293,-0.912625616957029,"3","1974",4.45565,NA,1,1.23404495792911
"780",1974-10-01,"Belgium",0.94667049173147,46.715877532959,26.9534130096436,7.19557825095059,9.013333333,9.56079857317146,-0.0949776849532728,-9.21802803938303,4.13389761364057,"4","1974",2.75369307692308,NA,1,1.30846503003252
"781",1975-01-01,"Belgium",0.936857345504013,46.2177696228027,27.7363471984863,7.84752661596956,9.01999999966667,-0.586620703285995,4.23802446051946,-12.7638825050894,4.20409699478507,"1","1975",1.13317923076923,NA,1,1.25139143177958
"782",1975-04-01,"Belgium",0.945851096226667,45.6393203735352,28.4664249420166,8.66849863117872,8.406666666,-0.867366998931206,1.35241993440659,-7.64783076332206,-1.42351952550801,"2","1975",-0.152681538461538,NA,0,1.05889150233629
"783",1975-07-01,"Belgium",0.951018052893106,46.0353202819824,29.1172180175781,8.45118250950568,8.22999999933333,1.97472156622961,0.182828056549497,2.60355428832952,-6.05851030724586,"3","1975",-0.387681538461538,NA,0,0.983687859887723
"784",1975-10-01,"Belgium",0.980786972208823,46.8839073181152,29.9596157073975,7.94411155893537,8.51,-1.34577978557893,-2.19092506982318,2.90649794456565,-1.92556577518766,"4","1975",-0.151601538461538,NA,0,0.966726899933396
"785",1976-01-01,"Belgium",0.995334396717986,47.9970054626465,30.5806770324707,8.52362121673001,8.826666666,-2.95036679906778,2.15163627285897,6.8872640769716,1.02396646284623,"1","1976",-0.757896153846154,NA,0,0.961472180716423
"786",1976-04-01,"Belgium",1.01412138498799,48.976375579834,31.1984348297119,7.89581908745247,9.17999999933333,-0.36494756567744,-0.821105766798049,3.466331744535,0.59820253564758,"2","1976",-0.714540769230769,NA,0,0.810647875018958
"787",1976-07-01,"Belgium",1.02860118287953,49.0421905517578,31.7732467651367,7.43704060836501,8.98666666566667,1.71760309169068,-1.5901464340349,1.09072985975919,-1.29201114423393,"3","1976",-0.806425384615385,NA,0,0.75368555305375
"788",1976-10-01,"Belgium",1.05518810987781,49.2057037353516,32.2985076904297,6.76094600760456,9.193333333,5.11805656712837,-1.82577931820188,1.70878938174277,-1.48562168951123,"4","1976",-0.808744285714286,NA,0,0.772056608424076
"789",1977-01-01,"Belgium",1.05680546632859,49.046703338623,32.9492988586426,7.21972448669202,9.179999999,0.370898618169122,2.27859947502087,5.40351049565567,-0.515756472751869,"1","1977",-0.887785,NA,0,0.737172404749711
"790",1977-04-01,"Belgium",1.08335529442273,48.8777008056641,33.4811668395996,7.02655460076045,8.97666666566667,1.19880320689667,0.341518303735827,6.65629005732587,-0.357107551816087,"2","1977",-0.659343076923077,NA,0,0.726526371925423
"791",1977-07-01,"Belgium",1.09528435464401,49.0670585632324,33.9866065979004,7.02655460076045,8.63666666566666,2.13621089275403,-0.407018963568114,3.96732688354055,2.94719254991327,"3","1977",-0.469540714285714,NA,0,0.742936475593697
"792",1977-10-01,"Belgium",1.13479682190324,49.4521598815918,34.3797225952148,6.80923847908746,8.41,1.72324410977174,-1.9736229425716,4.872016916736,1.14567071809414,"4","1977",-0.21078,NA,0,0.797701534099346
"793",1978-01-01,"Belgium",1.13314932639037,49.6753883361816,34.8091812133789,6.80923847908746,8.66999999966667,0.256789603812143,0.516465368572877,4.64612626009879,2.37996043735426,"1","1978",-0.132143076923077,NA,0,0.833032427824672
"794",1978-04-01,"Belgium",1.1834618690099,50.1123199462891,34.9677505493164,7.36460190114068,8.25666666633333,-3.74125095844003,-0.765782959078338,8.2839539287432,-1.88247912869067,"2","1978",0.391123076923077,NA,0,0.883604473352539
"795",1978-07-01,"Belgium",1.20293543789568,50.7347373962402,35.3410491943359,7.29216319391635,8.306666666,-2.81913251324411,-0.103894556685177,3.65360993412146,2.06863075160253,"3","1978",0.584209230769231,NA,0,0.991831878140015
"796",1978-10-01,"Belgium",1.23354413772059,51.503963470459,35.7044372558594,7.26801695817492,8.56999999933333,0.0393630455724396,-3.11769120936282,4.81333826532193,-0.422013943390383,"4","1978",1.63523923076923,NA,0,1.08006405187584
"797",1979-01-01,"Belgium",1.24201095507163,50.3198089599609,36.1438026428223,7.654356730038,8.893333333,-1.79780220002525,0.687917723543661,1.96434975718946,2.26207935219463,"1","1979",0.864297692307692,NA,0,0.97501126450287
"798",1979-04-01,"Belgium",1.29113453529257,51.4988975524902,36.4113883972168,7.84752661596956,9.03333333266667,-3.10614164676453,-1.28195494463513,0.940462078652918,0.797495119695254,"2","1979",0.54082,NA,0,0.913217470472003
"799",1979-07-01,"Belgium",1.31418161980823,52.1431617736816,37.0192375183105,7.9682577946768,9.61666666666667,-1.57417689458242,-0.0665356294380987,-1.05712347316686,0.598046773803269,"3","1979",1.46365538461538,NA,0,0.959892647805862
"800",1979-10-01,"Belgium",1.33350602398374,52.7940788269043,37.5378875732422,7.91996532319389,10.493333333,-1.22189500410963,-3.00440562607959,-1.36679225632017,0.336631782049639,"4","1979",2.26809076923077,NA,0,1.05500233480805
"801",1980-01-01,"Belgium",1.30266747117078,54.097827911377,38.4265365600586,8.11313520912546,11.5866666666667,-3.93884958921556,0.0666565899997087,-4.18894060511359,-0.0403661101216431,"1","1980",2.41012538461538,NA,1,1.11553668787831
"802",1980-04-01,"Belgium",1.32841190994899,54.1050720214844,38.7304573059082,7.72679543726233,11.9733333333333,3.24744279373157,1.01453704722129,-10.7603600666721,4.90396444456513,"2","1980",2.95293846153846,NA,1,1.03681191734879
"803",1980-07-01,"Belgium",1.30764053038391,54.1113510131836,39.4275016784668,7.53362555133081,11.7666666666667,-0.561954385404776,1.52536201571783,-5.38343257645143,-1.84799750908398,"3","1980",0.940816923076923,NA,0,0.930820210760243
"804",1980-10-01,"Belgium",1.30703553282967,53.7033081054688,40.3095397949219,7.26801695817492,12.2733333333333,-1.78943998261331,-1.92385842785487,2.77176014186713,-3.37715914818405,"4","1980",2.32462538461538,NA,0,0.895354240764582
"805",1981-01-01,"Belgium",1.28519023588194,53.715690612793,41.2047958374023,6.90582342205322,12.96,-0.543386284258693,1.24345517925879,0.636910626555449,-2.38037217095105,"1","1981",2.34501769230769,NA,0,0.867646046640042
"806",1981-04-01,"Belgium",1.29288739822568,53.8042106628418,41.5318450927734,6.25387505703419,13.38,-1.39126735242197,-1.46601555386858,-0.403274324132995,2.58768926733213,"2","1981",2.40093692307692,NA,0,0.848968457012474
"807",1981-07-01,"Belgium",1.27000127001425,53.729190826416,42.6220054626465,5.81924281368821,13.71,1.75370402578204,-0.492261187387795,-2.45469023741451,2.78136010773528,"3","1981",3.24640692307692,NA,1,0.898692384896053
"808",1981-10-01,"Belgium",1.26997836971908,54.1652488708496,43.5007400512695,5.77095034220531,13.6966666666667,5.35371819500924,0.00258074979415883,-8.4201560329318,2.73060205361635,"4","1981",2.49981923076923,NA,1,0.874037852540085
"809",1982-01-01,"Belgium",1.25831958871255,54.1281547546387,44.3464431762695,7.14728577946768,13.8133333333333,2.55803905930928,2.13392812163143,-9.4269306286833,2.05790120822738,"1","1982",1.99769846153846,NA,1,0.845659399517293
"810",1982-04-01,"Belgium",1.23540358514232,54.4338035583496,45.373836517334,7.41289437262358,13.63,3.95031627294646,2.08742264055353,-7.84144340987328,-0.556557433414854,"2","1982",2.42698461538462,NA,1,0.87561169472664
